frame,kind,death_cause,number of agents
145,fox,alive,162
145,rabbit,alive,880
146,fox,alive,157
146,rabbit,alive,885
147,fox,alive,155
147,rabbit,alive,886
147,rabbit,eaten,1
148,fox,alive,153
148,rabbit,alive,889
149,fox,alive,148
149,rabbit,alive,894
150,fox,alive,147
150,rabbit,alive,895
151,fox,alive,147
151,rabbit,alive,895
152,fox,alive,142
152,rabbit,alive,900
153,fox,alive,142
153,rabbit,alive,900
154,fox,alive,141
154,rabbit,alive,905
155,fox,alive,138
155,rabbit,alive,908
156,fox,alive,135
156,rabbit,alive,911
157,fox,alive,135
157,rabbit,alive,910
157,rabbit,eaten,1
158,fox,alive,132
158,rabbit,alive,914
159,fox,alive,131
159,rabbit,alive,915
160,fox,alive,130
160,rabbit,alive,916
161,fox,alive,125
161,rabbit,alive,921
162,fox,alive,124
162,rabbit,alive,922
163,fox,alive,122
163,rabbit,alive,923
163,rabbit,eaten,1
164,fox,alive,122
164,rabbit,alive,924
165,fox,alive,122
165,rabbit,alive,923
165,rabbit,eaten,1
166,fox,alive,122
166,rabbit,alive,924
167,fox,alive,121
167,rabbit,alive,924
167,rabbit,eaten,1
168,fox,alive,122
168,rabbit,alive,923
168,rabbit,eaten,1
169,fox,alive,120
169,rabbit,alive,926
170,fox,alive,119
170,rabbit,alive,927
171,fox,alive,116
171,rabbit,alive,930
172,fox,alive,110
172,rabbit,alive,936
173,fox,alive,110
173,rabbit,alive,936
174,fox,alive,109
174,rabbit,alive,938
175,fox,alive,109
175,rabbit,alive,937
175,rabbit,eaten,1
176,fox,alive,111
176,rabbit,alive,937
177,fox,alive,108
177,rabbit,alive,940
178,fox,alive,104
178,rabbit,alive,945
179,fox,alive,100
179,rabbit,alive,949
180,fox,alive,99
180,rabbit,alive,950
181,fox,alive,95
181,rabbit,alive,954
182,fox,alive,93
182,rabbit,alive,956
183,fox,alive,90
183,rabbit,alive,959
184,fox,alive,90
184,rabbit,alive,959
185,fox,alive,90
185,rabbit,alive,959
186,fox,alive,84
186,rabbit,alive,965
187,fox,alive,84
187,rabbit,alive,964
187,rabbit,eaten,1
188,fox,alive,82
188,rabbit,alive,967
189,fox,alive,81
189,rabbit,alive,968
190,fox,alive,79
190,rabbit,alive,970
191,fox,alive,79
191,rabbit,alive,970
192,fox,alive,80
192,rabbit,alive,969
193,fox,alive,80
193,rabbit,alive,969
194,fox,alive,78
194,rabbit,alive,971
195,fox,alive,78
195,rabbit,alive,971
196,fox,alive,78
196,rabbit,alive,971
197,fox,alive,77
197,rabbit,alive,972
198,fox,alive,75
198,rabbit,alive,974
199,fox,alive,75
199,rabbit,alive,974
200,fox,alive,74
200,rabbit,alive,975
201,fox,alive,74
201,rabbit,alive,975
202,fox,alive,73
202,rabbit,alive,975
202,rabbit,eaten,1
203,fox,alive,70
203,rabbit,alive,979
204,fox,alive,65
204,rabbit,alive,984
205,fox,alive,65
205,rabbit,alive,984
206,fox,alive,65
206,rabbit,alive,984
207,fox,alive,64
207,rabbit,alive,985
208,fox,alive,63
208,rabbit,alive,986
209,fox,alive,62
209,rabbit,alive,987
210,fox,alive,61
210,rabbit,alive,988
211,fox,alive,60
211,rabbit,alive,989
212,fox,alive,60
212,rabbit,alive,989
213,fox,alive,58
213,rabbit,alive,990
214,fox,alive,56
214,rabbit,alive,993
215,fox,alive,55
215,rabbit,alive,994
216,fox,alive,54
216,rabbit,alive,995
217,fox,alive,54
217,rabbit,alive,996
218,fox,alive,54
218,rabbit,alive,996
219,fox,alive,53
219,rabbit,alive,997
220,fox,alive,54
220,rabbit,alive,995
220,rabbit,eaten,1
221,fox,alive,54
221,rabbit,alive,996
222,fox,alive,54
222,rabbit,alive,996
223,fox,alive,53
223,rabbit,alive,997
224,fox,alive,52
224,rabbit,alive,998
225,fox,alive,52
225,rabbit,alive,998
226,fox,alive,49
226,rabbit,alive,1001
227,fox,alive,48
227,rabbit,alive,1003
228,fox,alive,47
228,rabbit,alive,1004
229,fox,alive,47
229,rabbit,alive,1004
230,fox,alive,47
230,rabbit,alive,1004
231,fox,alive,46
231,rabbit,alive,1004
232,fox,alive,45
232,rabbit,alive,1006
233,fox,alive,43
233,rabbit,alive,1008
234,fox,alive,43
234,rabbit,alive,1008
235,fox,alive,43
235,rabbit,alive,1008
236,fox,alive,42
236,rabbit,alive,1009
237,fox,alive,41
237,rabbit,alive,1010
238,fox,alive,40
238,rabbit,alive,1011
239,fox,alive,39
239,rabbit,alive,1012
240,fox,alive,38
240,rabbit,alive,1013
241,fox,alive,38
241,rabbit,alive,1013
242,fox,alive,37
242,rabbit,alive,1014
243,fox,alive,36
243,rabbit,alive,1015
244,fox,alive,36
244,rabbit,alive,1015
245,fox,alive,35
245,rabbit,alive,1016
246,fox,alive,35
246,rabbit,alive,1016
247,fox,alive,34
247,rabbit,alive,1017
248,fox,alive,33
248,rabbit,alive,1018
249,fox,alive,31
249,rabbit,alive,1020
250,fox,alive,31
250,rabbit,alive,1020
251,fox,alive,31
251,rabbit,alive,1020
252,fox,alive,30
252,rabbit,alive,1021
253,fox,alive,30
253,rabbit,alive,1021
254,fox,alive,30
254,rabbit,alive,1021
255,fox,alive,29
255,rabbit,alive,1022
256,fox,alive,25
256,rabbit,alive,1026
257,fox,alive,24
257,rabbit,alive,1027
258,fox,alive,23
258,rabbit,alive,1028
259,fox,alive,23
259,rabbit,alive,1028
260,fox,alive,24
260,rabbit,alive,1027
261,fox,alive,23
261,rabbit,alive,1027
262,fox,alive,23
262,rabbit,alive,1028
263,fox,alive,20
263,rabbit,alive,1031
264,fox,alive,20
264,rabbit,alive,1031
265,fox,alive,19
265,rabbit,alive,1031
265,rabbit,eaten,1
266,fox,alive,17
266,rabbit,alive,1034
267,fox,alive,17
267,rabbit,alive,1034
268,fox,alive,15
268,rabbit,alive,1036
269,fox,alive,15
269,rabbit,alive,1036
270,fox,alive,14
270,rabbit,alive,1037
271,fox,alive,14
271,rabbit,alive,1037
272,fox,alive,14
272,rabbit,alive,1037
273,fox,alive,13
273,rabbit,alive,1037
273,rabbit,eaten,1
274,fox,alive,13
274,rabbit,alive,1038
275,fox,alive,13
275,rabbit,alive,1038
276,fox,alive,13
276,rabbit,alive,1038
277,fox,alive,11
277,rabbit,alive,1040
278,fox,alive,11
278,rabbit,alive,1040
279,fox,alive,11
279,rabbit,alive,1040
280,fox,alive,11
280,rabbit,alive,1040
281,fox,alive,10
281,rabbit,alive,1041
282,fox,alive,10
282,rabbit,alive,1041
283,fox,alive,10
283,rabbit,alive,1041
284,fox,alive,10
284,rabbit,alive,1041
285,fox,alive,10
285,rabbit,alive,1041
286,fox,alive,10
286,rabbit,alive,1041
287,fox,alive,10
287,rabbit,alive,1041
288,fox,alive,9
288,rabbit,alive,1042
289,fox,alive,9
289,rabbit,alive,1042
290,fox,alive,9
290,rabbit,alive,1042
291,fox,alive,9
291,rabbit,alive,1042
292,fox,alive,9
292,rabbit,alive,1042
293,fox,alive,9
293,rabbit,alive,1042
294,fox,alive,9
294,rabbit,alive,1042
295,fox,alive,9
295,rabbit,alive,1042
296,fox,alive,9
296,rabbit,alive,1042
297,fox,alive,9
297,rabbit,alive,1042
298,fox,alive,9
298,rabbit,alive,1042
299,fox,alive,9
299,rabbit,alive,1042
300,fox,alive,9
300,rabbit,alive,1042
301,fox,alive,9
301,rabbit,alive,1042
302,fox,alive,9
302,rabbit,alive,1042
303,fox,alive,9
303,rabbit,alive,1042
304,fox,alive,9
304,rabbit,alive,1042
305,fox,alive,9
305,rabbit,alive,1042
306,fox,alive,8
306,rabbit,alive,1042
307,fox,alive,8
307,rabbit,alive,1043
308,fox,alive,8
308,rabbit,alive,1043
309,fox,alive,8
309,rabbit,alive,1043
310,fox,alive,8
310,rabbit,alive,1043
311,fox,alive,7
311,rabbit,alive,1044
312,fox,alive,7
312,rabbit,alive,1043
313,fox,alive,7
313,rabbit,alive,1044
314,fox,alive,7
314,rabbit,alive,1044
315,fox,alive,7
315,rabbit,alive,1044
316,fox,alive,7
316,rabbit,alive,1044
317,fox,alive,6
317,rabbit,alive,1045
318,fox,alive,6
318,rabbit,alive,1045
319,fox,alive,6
319,rabbit,alive,1045
320,fox,alive,6
320,rabbit,alive,1045
321,fox,alive,6
321,rabbit,alive,1045
322,fox,alive,6
322,rabbit,alive,1044
323,fox,alive,6
323,rabbit,alive,1045
324,fox,alive,6
324,rabbit,alive,1045
325,fox,alive,6
325,rabbit,alive,1045
326,fox,alive,5
326,rabbit,alive,1046
327,fox,alive,5
327,rabbit,alive,1046
328,fox,alive,5
328,rabbit,alive,1046
329,fox,alive,5
329,rabbit,alive,1046
330,fox,alive,5
330,rabbit,alive,1046
331,fox,alive,5
331,rabbit,alive,1046
332,fox,alive,5
332,rabbit,alive,1046
333,fox,alive,5
333,rabbit,alive,1046
334,fox,alive,5
334,rabbit,alive,1046
335,fox,alive,5
335,rabbit,alive,1046
336,fox,alive,5
336,rabbit,alive,1046
337,fox,alive,5
337,rabbit,alive,1046
338,fox,alive,5
338,rabbit,alive,1046
339,fox,alive,5
339,rabbit,alive,1046
340,fox,alive,5
340,rabbit,alive,1046
341,fox,alive,5
341,rabbit,alive,1046
342,fox,alive,5
342,rabbit,alive,1046
343,fox,alive,5
343,rabbit,alive,1046
344,fox,alive,4
344,rabbit,alive,1047
345,fox,alive,4
345,rabbit,alive,1047
346,fox,alive,4
346,rabbit,alive,1047
347,fox,alive,4
347,rabbit,alive,1047
348,fox,alive,4
348,rabbit,alive,1047
349,fox,alive,4
349,rabbit,alive,1047
350,fox,alive,4
350,rabbit,alive,1047
351,fox,alive,4
351,rabbit,alive,1047
352,fox,alive,3
352,rabbit,alive,1048
353,fox,alive,3
353,rabbit,alive,1048
354,fox,alive,3
354,rabbit,alive,1048
355,fox,alive,3
355,rabbit,alive,1048
356,fox,alive,3
356,rabbit,alive,1048
357,fox,alive,3
357,rabbit,alive,1048
358,fox,alive,3
358,rabbit,alive,1048
359,fox,alive,3
359,rabbit,alive,1048
360,fox,alive,3
360,rabbit,alive,1048
361,fox,alive,3
361,rabbit,alive,1048
362,fox,alive,3
362,rabbit,alive,1048
363,fox,alive,3
363,rabbit,alive,1048
364,fox,alive,3
364,rabbit,alive,1048
365,fox,alive,3
365,rabbit,alive,1048
366,fox,alive,2
366,rabbit,alive,1049
367,fox,alive,2
367,rabbit,alive,1049
368,fox,alive,1
368,rabbit,alive,1050
369,fox,alive,1
369,rabbit,alive,1050
370,fox,alive,1
370,rabbit,alive,1050
371,fox,alive,1
371,rabbit,alive,1050
372,fox,alive,1
372,rabbit,alive,1050
373,fox,alive,1
373,rabbit,alive,1049
374,fox,alive,1
374,rabbit,alive,1050
375,fox,alive,1
375,rabbit,alive,1050
376,fox,alive,1
376,rabbit,alive,1050
377,fox,alive,1
377,rabbit,alive,1050
378,fox,alive,1
378,rabbit,alive,1050
379,fox,alive,1
379,rabbit,alive,1050
380,fox,alive,1
380,rabbit,alive,1050
381,fox,alive,1
381,rabbit,alive,1050
382,fox,alive,1
382,rabbit,alive,1050
383,fox,alive,1
383,rabbit,alive,1050
384,fox,alive,1
384,rabbit,alive,1050
385,fox,alive,1
385,rabbit,alive,1050
386,fox,alive,1
386,rabbit,alive,1050
387,fox,alive,1
387,rabbit,alive,1050
388,fox,alive,1
388,rabbit,alive,1050
389,fox,alive,1
389,rabbit,alive,1050
390,fox,alive,1
390,rabbit,alive,1050
391,fox,alive,1
391,rabbit,alive,1050
392,fox,alive,1
392,rabbit,alive,1050
393,fox,alive,1
393,rabbit,alive,1050
394,fox,alive,1
394,rabbit,alive,1050
395,fox,alive,1
395,rabbit,alive,1050
396,fox,alive,1
396,rabbit,alive,1050
397,fox,alive,1
397,rabbit,alive,1050
398,fox,alive,1
398,rabbit,alive,1050
399,fox,alive,1
399,rabbit,alive,1050
400,fox,alive,1
400,rabbit,alive,1050
401,fox,alive,1
401,rabbit,alive,1050
402,fox,alive,1
402,rabbit,alive,1050
403,fox,alive,1
403,rabbit,alive,1050
404,fox,alive,1
404,rabbit,alive,1050
405,fox,alive,1
405,rabbit,alive,1050
406,fox,alive,1
406,rabbit,alive,1050
407,fox,alive,1
407,rabbit,alive,1050
408,fox,alive,1
408,rabbit,alive,1050
409,fox,alive,1
409,rabbit,alive,1050
410,fox,alive,1
410,rabbit,alive,1050
411,fox,alive,1
411,rabbit,alive,1050
412,fox,alive,1
412,rabbit,alive,1050
413,fox,alive,1
413,rabbit,alive,1050
414,fox,alive,1
414,rabbit,alive,1050
415,fox,alive,1
415,rabbit,alive,1050
416,fox,alive,1
416,rabbit,alive,1050
417,fox,alive,1
417,rabbit,alive,1050
418,fox,alive,1
418,rabbit,alive,1050
419,fox,alive,1
419,rabbit,alive,1050
420,fox,alive,1
420,rabbit,alive,1050
421,fox,alive,1
421,rabbit,alive,1050
422,fox,alive,1
422,rabbit,alive,1050
423,fox,alive,1
423,rabbit,alive,1050
424,fox,alive,1
424,rabbit,alive,1050
425,fox,alive,1
425,rabbit,alive,1050
426,fox,alive,1
426,rabbit,alive,1050
427,fox,alive,1
427,rabbit,alive,1050
428,fox,alive,1
428,rabbit,alive,1050
429,fox,alive,1
429,rabbit,alive,1050
430,fox,alive,1
430,rabbit,alive,1050
431,fox,alive,1
431,rabbit,alive,1050
432,fox,alive,1
432,rabbit,alive,1050
433,fox,alive,1
433,rabbit,alive,1050
434,fox,alive,1
434,rabbit,alive,1050
435,fox,alive,1
435,rabbit,alive,1050
436,fox,alive,1
436,rabbit,alive,1050
437,fox,alive,1
437,rabbit,alive,1050
438,fox,alive,1
438,rabbit,alive,1050
439,fox,alive,1
439,rabbit,alive,1050
440,fox,alive,1
440,rabbit,alive,1050
441,fox,alive,1
441,rabbit,alive,1050
442,fox,alive,1
442,rabbit,alive,1050
443,rabbit,alive,1051
444,rabbit,alive,1051
445,rabbit,alive,1051
446,rabbit,alive,1051
447,rabbit,alive,1051
448,rabbit,alive,1051
449,rabbit,alive,1051
450,rabbit,alive,1051
451,rabbit,alive,1051
452,rabbit,alive,1051
453,rabbit,alive,1051
454,rabbit,alive,1051
455,rabbit,alive,1051
456,rabbit,alive,1051
457,rabbit,alive,1051
458,rabbit,alive,1051
459,rabbit,alive,1051
460,rabbit,alive,1051
461,rabbit,alive,1051
462,rabbit,alive,1051
463,rabbit,alive,1051
464,rabbit,alive,1051
465,rabbit,alive,1051
466,rabbit,alive,1051
467,rabbit,alive,1051
468,rabbit,alive,1051
469,rabbit,alive,1051
470,rabbit,alive,1051
471,rabbit,alive,1051
472,rabbit,alive,1051
473,rabbit,alive,1051
474,rabbit,alive,1051
475,rabbit,alive,1051
476,rabbit,alive,1051
477,rabbit,alive,1051
478,rabbit,alive,1051
479,rabbit,alive,1051
480,rabbit,alive,1051
481,rabbit,alive,1051
482,rabbit,alive,1051
483,rabbit,alive,1051
484,rabbit,alive,1051
485,rabbit,alive,1051
486,rabbit,alive,1051
487,rabbit,alive,1051
488,rabbit,alive,1051
489,rabbit,alive,1051
490,rabbit,alive,1051
491,rabbit,alive,1051
492,rabbit,alive,1051
493,rabbit,alive,1051
494,rabbit,alive,1051
495,rabbit,alive,1051
496,rabbit,alive,1051
497,rabbit,alive,1051
498,rabbit,alive,1051
499,rabbit,alive,1051
500,rabbit,alive,1051
501,rabbit,alive,1051
502,rabbit,alive,1051
503,rabbit,alive,1051
504,rabbit,alive,1051
505,rabbit,alive,1051
506,rabbit,alive,1051
507,rabbit,alive,1051
508,rabbit,alive,1051
509,rabbit,alive,1051
510,rabbit,alive,1051
511,rabbit,alive,1051
512,rabbit,alive,1051
513,rabbit,alive,1051
514,rabbit,alive,1051
515,rabbit,alive,1051
516,rabbit,alive,1051
517,rabbit,alive,1051
518,rabbit,alive,1051
519,rabbit,alive,1051
520,rabbit,alive,1051
521,rabbit,alive,1051
522,rabbit,alive,1051
523,rabbit,alive,1051
524,rabbit,alive,1051
525,rabbit,alive,1051
526,rabbit,alive,1051
527,rabbit,alive,1051
528,rabbit,alive,1051
529,rabbit,alive,1051
530,rabbit,alive,1051
531,rabbit,alive,1051
532,rabbit,alive,1051
533,rabbit,alive,1051
534,rabbit,alive,1051
535,rabbit,alive,1051
536,rabbit,alive,1051
537,rabbit,alive,1051
538,rabbit,alive,1051
539,rabbit,alive,1051
540,rabbit,alive,1051
541,rabbit,alive,1051
542,rabbit,alive,1051
543,rabbit,alive,1051
544,rabbit,alive,1051
545,rabbit,alive,1051
546,rabbit,alive,1051
547,rabbit,alive,1051
548,rabbit,alive,1051
549,rabbit,alive,1051
550,rabbit,alive,1051
551,rabbit,alive,1051
552,rabbit,alive,1051
553,rabbit,alive,1051
554,rabbit,alive,1051
555,rabbit,alive,1051
556,rabbit,alive,1051
557,rabbit,alive,1051
558,rabbit,alive,1051
559,rabbit,alive,1051
560,rabbit,alive,1051
561,rabbit,alive,1051
562,rabbit,alive,1051
563,rabbit,alive,1051
564,rabbit,alive,1051
565,rabbit,alive,1051
566,rabbit,alive,1051
567,rabbit,alive,1051
568,rabbit,alive,1051
569,rabbit,alive,1051
570,rabbit,alive,1051
571,rabbit,alive,1051
572,rabbit,alive,1051
573,rabbit,alive,1051
574,rabbit,alive,1051
575,rabbit,alive,1051
576,rabbit,alive,1051
577,rabbit,alive,1051
578,rabbit,alive,1051
579,rabbit,alive,1051
580,rabbit,alive,1051
581,rabbit,alive,1051
582,rabbit,alive,1051
583,rabbit,alive,1051
584,rabbit,alive,1051
585,rabbit,alive,1051
586,rabbit,alive,1051
587,rabbit,alive,1051
588,rabbit,alive,1051
589,rabbit,alive,1051
590,rabbit,alive,1051
591,rabbit,alive,1051
592,rabbit,alive,1051
593,rabbit,alive,1051
594,rabbit,alive,1051
595,rabbit,alive,1051
596,rabbit,alive,1051
597,rabbit,alive,1051
598,rabbit,alive,1051
599,rabbit,alive,1051
600,rabbit,alive,1051
601,rabbit,alive,1051
602,rabbit,alive,1051
603,rabbit,alive,1051
604,rabbit,alive,1051
605,rabbit,alive,1051
606,rabbit,alive,1051
607,rabbit,alive,1051
608,rabbit,alive,1051
609,rabbit,alive,1051
610,rabbit,alive,1051
611,rabbit,alive,1051
612,rabbit,alive,1051
613,rabbit,alive,1051
614,rabbit,alive,1051
615,rabbit,alive,1051
616,rabbit,alive,1051
617,rabbit,alive,1051
618,rabbit,alive,1051
619,rabbit,alive,1051
620,rabbit,alive,1051
621,rabbit,alive,1051
622,rabbit,alive,1051
623,rabbit,alive,1051
624,rabbit,alive,1051
625,rabbit,alive,1051
626,rabbit,alive,1051
627,rabbit,alive,1051
628,rabbit,alive,1051
629,rabbit,alive,1051
630,rabbit,alive,1051
631,rabbit,alive,1051
632,rabbit,alive,1051
633,rabbit,alive,1051
634,rabbit,alive,1051
635,rabbit,alive,1051
636,rabbit,alive,1051
637,rabbit,alive,1051
638,rabbit,alive,1051
639,rabbit,alive,1051
640,rabbit,alive,1051
641,rabbit,alive,1051
642,rabbit,alive,1051
643,rabbit,alive,1051
644,rabbit,alive,1051
645,rabbit,alive,1051
646,rabbit,alive,1051
647,rabbit,alive,1051
648,rabbit,alive,1051
649,rabbit,alive,1051
650,rabbit,alive,1051
651,rabbit,alive,1051
652,rabbit,alive,1051
653,rabbit,alive,1051
654,rabbit,alive,1051
655,rabbit,alive,1051
656,rabbit,alive,1051
657,rabbit,alive,1051
658,rabbit,alive,1051
659,rabbit,alive,1051
660,rabbit,alive,1051
661,rabbit,alive,1051
662,rabbit,alive,1051
663,rabbit,alive,1051
664,rabbit,alive,1051
665,rabbit,alive,1051
666,rabbit,alive,1051
667,rabbit,alive,1051
668,rabbit,alive,1051
669,rabbit,alive,1051
670,rabbit,alive,1051
671,rabbit,alive,1051
672,rabbit,alive,1051
673,rabbit,alive,1051
674,rabbit,alive,1051
675,rabbit,alive,1051
676,rabbit,alive,1051
677,rabbit,alive,1051
678,rabbit,alive,1051
679,rabbit,alive,1051
680,rabbit,alive,1051
681,rabbit,alive,1051
682,rabbit,alive,1051
683,rabbit,alive,1051
684,rabbit,alive,1051
685,rabbit,alive,1051
686,rabbit,alive,1051
687,rabbit,alive,1051
688,rabbit,alive,1051
689,rabbit,alive,1051
690,rabbit,alive,1051
691,rabbit,alive,1051
692,rabbit,alive,1051
693,rabbit,alive,1051
694,rabbit,alive,1051
695,rabbit,alive,1051
