frame,kind,death_cause,gender,number of agents
160,rabbit,alive,female,24
160,rabbit,alive,male,25
161,rabbit,alive,female,24
161,rabbit,alive,male,25
162,rabbit,alive,female,24
162,rabbit,alive,male,25
163,rabbit,alive,female,24
163,rabbit,alive,male,25
164,rabbit,alive,female,24
164,rabbit,alive,male,25
165,rabbit,alive,female,24
165,rabbit,alive,male,25
166,rabbit,alive,female,24
166,rabbit,alive,male,25
167,rabbit,alive,female,24
167,rabbit,alive,male,25
168,rabbit,alive,female,24
168,rabbit,alive,male,25
169,rabbit,alive,female,24
169,rabbit,alive,male,25
170,rabbit,alive,female,24
170,rabbit,alive,male,25
171,rabbit,alive,female,24
171,rabbit,alive,male,25
172,rabbit,alive,female,24
172,rabbit,alive,male,25
173,rabbit,alive,female,24
173,rabbit,alive,male,25
174,rabbit,alive,female,24
174,rabbit,alive,male,25
175,rabbit,alive,female,24
175,rabbit,alive,male,25
176,rabbit,alive,female,24
176,rabbit,alive,male,25
177,rabbit,alive,female,24
177,rabbit,alive,male,25
178,rabbit,alive,female,24
178,rabbit,alive,male,25
179,rabbit,alive,female,24
179,rabbit,alive,male,25
180,rabbit,alive,female,24
180,rabbit,alive,male,25
181,rabbit,alive,female,24
181,rabbit,alive,male,25
182,rabbit,alive,female,24
182,rabbit,alive,male,25
183,rabbit,alive,female,24
183,rabbit,alive,male,25
184,rabbit,alive,female,24
184,rabbit,alive,male,25
185,rabbit,alive,female,24
185,rabbit,alive,male,25
186,rabbit,alive,female,24
186,rabbit,alive,male,25
187,rabbit,alive,female,24
187,rabbit,alive,male,25
188,rabbit,alive,female,24
188,rabbit,alive,male,25
189,rabbit,alive,female,24
189,rabbit,alive,male,25
190,rabbit,alive,female,24
190,rabbit,alive,male,25
191,rabbit,alive,female,24
191,rabbit,alive,male,25
192,rabbit,alive,female,24
192,rabbit,alive,male,25
193,rabbit,alive,female,24
193,rabbit,alive,male,25
194,rabbit,alive,female,24
194,rabbit,alive,male,25
195,rabbit,alive,female,24
195,rabbit,alive,male,25
196,rabbit,alive,female,24
196,rabbit,alive,male,25
197,rabbit,alive,female,24
197,rabbit,alive,male,25
198,rabbit,alive,female,24
198,rabbit,alive,male,25
199,rabbit,alive,female,24
199,rabbit,alive,male,25
200,rabbit,alive,female,24
200,rabbit,alive,male,25
201,rabbit,alive,female,24
201,rabbit,alive,male,25
202,rabbit,alive,female,24
202,rabbit,alive,male,25
203,rabbit,alive,female,24
203,rabbit,alive,male,25
204,rabbit,alive,female,24
204,rabbit,alive,male,25
205,rabbit,alive,female,24
205,rabbit,alive,male,25
206,rabbit,alive,female,24
206,rabbit,alive,male,25
207,rabbit,alive,female,24
207,rabbit,alive,male,25
208,rabbit,alive,female,24
208,rabbit,alive,male,25
209,rabbit,alive,female,24
209,rabbit,alive,male,25
210,rabbit,alive,female,24
210,rabbit,alive,male,25
211,rabbit,alive,female,24
211,rabbit,alive,male,25
212,rabbit,alive,female,24
212,rabbit,alive,male,25
213,rabbit,alive,female,24
213,rabbit,alive,male,25
214,rabbit,alive,female,24
214,rabbit,alive,male,25
215,rabbit,alive,female,24
215,rabbit,alive,male,25
216,rabbit,alive,female,24
216,rabbit,alive,male,25
217,rabbit,alive,female,24
217,rabbit,alive,male,25
218,rabbit,alive,female,24
218,rabbit,alive,male,25
219,rabbit,alive,female,24
219,rabbit,alive,male,25
220,rabbit,alive,female,24
220,rabbit,alive,male,25
221,rabbit,alive,female,24
221,rabbit,alive,male,25
222,rabbit,alive,female,24
222,rabbit,alive,male,25
223,rabbit,alive,female,24
223,rabbit,alive,male,25
224,rabbit,alive,female,24
224,rabbit,alive,male,25
225,rabbit,alive,female,24
225,rabbit,alive,male,25
226,rabbit,alive,female,24
226,rabbit,alive,male,25
227,rabbit,alive,female,24
227,rabbit,alive,male,25
228,rabbit,alive,female,24
228,rabbit,alive,male,25
229,rabbit,alive,female,24
229,rabbit,alive,male,25
230,rabbit,alive,female,24
230,rabbit,alive,male,25
231,rabbit,alive,female,24
231,rabbit,alive,male,25
232,rabbit,alive,female,24
232,rabbit,alive,male,25
233,rabbit,alive,female,24
233,rabbit,alive,male,25
234,rabbit,alive,female,24
234,rabbit,alive,male,25
235,rabbit,alive,female,24
235,rabbit,alive,male,25
236,rabbit,alive,female,24
236,rabbit,alive,male,25
237,rabbit,alive,female,24
237,rabbit,alive,male,25
238,rabbit,alive,female,24
238,rabbit,alive,male,25
239,rabbit,alive,female,24
239,rabbit,alive,male,25
240,rabbit,alive,female,24
240,rabbit,alive,male,25
241,rabbit,alive,female,24
241,rabbit,alive,male,25
242,rabbit,alive,female,24
242,rabbit,alive,male,25
243,rabbit,alive,female,24
243,rabbit,alive,male,25
244,rabbit,alive,female,24
244,rabbit,alive,male,25
245,rabbit,alive,female,24
245,rabbit,alive,male,25
246,rabbit,alive,female,24
246,rabbit,alive,male,25
247,rabbit,alive,female,24
247,rabbit,alive,male,25
248,rabbit,alive,female,24
248,rabbit,alive,male,25
249,rabbit,alive,female,24
249,rabbit,alive,male,25
250,rabbit,alive,female,24
250,rabbit,alive,male,25
251,rabbit,alive,female,24
251,rabbit,alive,male,25
252,rabbit,alive,female,24
252,rabbit,alive,male,25
253,rabbit,alive,female,24
253,rabbit,alive,male,25
254,rabbit,alive,female,24
254,rabbit,alive,male,25
255,rabbit,alive,female,24
255,rabbit,alive,male,25
256,rabbit,alive,female,24
256,rabbit,alive,male,25
257,rabbit,alive,female,24
257,rabbit,alive,male,25
258,rabbit,alive,female,24
258,rabbit,alive,male,25
259,rabbit,alive,female,24
259,rabbit,alive,male,25
260,rabbit,alive,female,24
260,rabbit,alive,male,25
261,rabbit,alive,female,24
261,rabbit,alive,male,25
262,rabbit,alive,female,24
262,rabbit,alive,male,25
263,rabbit,alive,female,24
263,rabbit,alive,male,25
264,rabbit,alive,female,24
264,rabbit,alive,male,25
265,rabbit,alive,female,24
265,rabbit,alive,male,25
266,rabbit,alive,female,24
266,rabbit,alive,male,25
267,rabbit,alive,female,24
267,rabbit,alive,male,25
268,rabbit,alive,female,24
268,rabbit,alive,male,25
269,rabbit,alive,female,24
269,rabbit,alive,male,25
270,rabbit,alive,female,24
270,rabbit,alive,male,25
271,rabbit,alive,female,24
271,rabbit,alive,male,25
272,rabbit,alive,female,24
272,rabbit,alive,male,25
273,rabbit,alive,female,24
273,rabbit,alive,male,25
274,rabbit,alive,female,24
274,rabbit,alive,male,25
275,rabbit,alive,female,24
275,rabbit,alive,male,25
276,rabbit,alive,female,24
276,rabbit,alive,male,25
277,rabbit,alive,female,24
277,rabbit,alive,male,25
278,rabbit,alive,female,24
278,rabbit,alive,male,25
279,rabbit,alive,female,24
279,rabbit,alive,male,25
280,rabbit,alive,female,24
280,rabbit,alive,male,25
281,rabbit,alive,female,24
281,rabbit,alive,male,25
282,rabbit,alive,female,24
282,rabbit,alive,male,25
283,rabbit,alive,female,24
283,rabbit,alive,male,25
284,rabbit,alive,female,24
284,rabbit,alive,male,25
285,rabbit,alive,female,24
285,rabbit,alive,male,25
286,rabbit,alive,female,24
286,rabbit,alive,male,25
287,rabbit,alive,female,24
287,rabbit,alive,male,25
288,rabbit,alive,female,24
288,rabbit,alive,male,25
289,rabbit,alive,female,24
289,rabbit,alive,male,26
290,rabbit,alive,female,24
290,rabbit,alive,male,26
291,rabbit,alive,female,24
291,rabbit,alive,male,26
292,rabbit,alive,female,24
292,rabbit,alive,male,26
293,rabbit,alive,female,24
293,rabbit,alive,male,26
294,rabbit,alive,female,24
294,rabbit,alive,male,26
295,rabbit,alive,female,24
295,rabbit,alive,male,26
296,rabbit,alive,female,24
296,rabbit,alive,male,26
297,rabbit,alive,female,24
297,rabbit,alive,male,26
298,rabbit,alive,female,24
298,rabbit,alive,male,26
299,rabbit,alive,female,24
299,rabbit,alive,male,26
300,rabbit,alive,female,24
300,rabbit,alive,male,26
301,rabbit,alive,female,24
301,rabbit,alive,male,26
302,rabbit,alive,female,24
302,rabbit,alive,male,26
303,rabbit,alive,female,24
303,rabbit,alive,male,26
304,rabbit,alive,female,24
304,rabbit,alive,male,26
305,rabbit,alive,female,24
305,rabbit,alive,male,26
306,rabbit,alive,female,24
306,rabbit,alive,male,26
307,rabbit,alive,female,24
307,rabbit,alive,male,26
308,rabbit,alive,female,24
308,rabbit,alive,male,26
309,rabbit,alive,female,24
309,rabbit,alive,male,26
310,rabbit,alive,female,24
310,rabbit,alive,male,26
311,rabbit,alive,female,24
311,rabbit,alive,male,26
312,rabbit,alive,female,24
312,rabbit,alive,male,26
313,rabbit,alive,female,24
313,rabbit,alive,male,26
314,rabbit,alive,female,24
314,rabbit,alive,male,26
315,rabbit,alive,female,24
315,rabbit,alive,male,27
316,rabbit,alive,female,24
316,rabbit,alive,male,27
317,rabbit,alive,female,24
317,rabbit,alive,male,27
318,rabbit,alive,female,24
318,rabbit,alive,male,27
319,rabbit,alive,female,24
319,rabbit,alive,male,27
320,rabbit,alive,female,24
320,rabbit,alive,male,27
321,rabbit,alive,female,24
321,rabbit,alive,male,27
322,rabbit,alive,female,24
322,rabbit,alive,male,27
323,rabbit,alive,female,24
323,rabbit,alive,male,27
324,rabbit,alive,female,24
324,rabbit,alive,male,27
325,rabbit,alive,female,24
325,rabbit,alive,male,28
326,rabbit,alive,female,24
326,rabbit,alive,male,28
327,rabbit,alive,female,24
327,rabbit,alive,male,28
328,rabbit,alive,female,24
328,rabbit,alive,male,28
329,rabbit,alive,female,24
329,rabbit,alive,male,28
330,rabbit,alive,female,24
330,rabbit,alive,male,28
331,rabbit,alive,female,24
331,rabbit,alive,male,28
332,rabbit,alive,female,24
332,rabbit,alive,male,28
333,rabbit,alive,female,24
333,rabbit,alive,male,28
334,rabbit,alive,female,24
334,rabbit,alive,male,28
335,rabbit,alive,female,24
335,rabbit,alive,male,28
336,rabbit,alive,female,24
336,rabbit,alive,male,28
337,rabbit,alive,female,24
337,rabbit,alive,male,28
338,rabbit,alive,female,24
338,rabbit,alive,male,28
339,rabbit,alive,female,24
339,rabbit,alive,male,28
340,rabbit,alive,female,24
340,rabbit,alive,male,28
341,rabbit,alive,female,24
341,rabbit,alive,male,28
342,rabbit,alive,female,24
342,rabbit,alive,male,28
343,rabbit,alive,female,24
343,rabbit,alive,male,28
344,rabbit,alive,female,24
344,rabbit,alive,male,28
345,rabbit,alive,female,24
345,rabbit,alive,male,28
346,rabbit,alive,female,24
346,rabbit,alive,male,29
347,rabbit,alive,female,24
347,rabbit,alive,male,30
348,rabbit,alive,female,24
348,rabbit,alive,male,30
349,rabbit,alive,female,24
349,rabbit,alive,male,30
350,rabbit,alive,female,24
350,rabbit,alive,male,30
351,rabbit,alive,female,24
351,rabbit,alive,male,30
352,rabbit,alive,female,24
352,rabbit,alive,male,30
353,rabbit,alive,female,25
353,rabbit,alive,male,30
354,rabbit,alive,female,25
354,rabbit,alive,male,30
355,rabbit,alive,female,25
355,rabbit,alive,male,30
356,rabbit,alive,female,25
356,rabbit,alive,male,30
357,rabbit,alive,female,26
357,rabbit,alive,male,30
358,rabbit,alive,female,26
358,rabbit,alive,male,30
359,rabbit,alive,female,27
359,rabbit,alive,male,30
360,rabbit,alive,female,27
360,rabbit,alive,male,31
361,rabbit,alive,female,27
361,rabbit,alive,male,31
362,rabbit,alive,female,28
362,rabbit,alive,male,31
363,rabbit,alive,female,28
363,rabbit,alive,male,31
364,rabbit,alive,female,28
364,rabbit,alive,male,31
365,rabbit,alive,female,28
365,rabbit,alive,male,31
366,rabbit,alive,female,28
366,rabbit,alive,male,31
367,rabbit,alive,female,28
367,rabbit,alive,male,32
368,rabbit,alive,female,29
368,rabbit,alive,male,32
369,rabbit,alive,female,29
369,rabbit,alive,male,32
370,rabbit,alive,female,29
370,rabbit,alive,male,32
371,rabbit,alive,female,29
371,rabbit,alive,male,32
372,rabbit,alive,female,29
372,rabbit,alive,male,32
373,rabbit,alive,female,29
373,rabbit,alive,male,32
374,rabbit,alive,female,29
374,rabbit,alive,male,32
375,rabbit,alive,female,29
375,rabbit,alive,male,32
376,rabbit,alive,female,29
376,rabbit,alive,male,32
377,rabbit,alive,female,30
377,rabbit,alive,male,32
378,rabbit,alive,female,30
378,rabbit,alive,male,32
379,rabbit,alive,female,30
379,rabbit,alive,male,32
380,rabbit,alive,female,30
380,rabbit,alive,male,32
381,rabbit,alive,female,31
381,rabbit,alive,male,32
382,rabbit,alive,female,31
382,rabbit,alive,male,32
383,rabbit,alive,female,32
383,rabbit,alive,male,32
384,rabbit,alive,female,32
384,rabbit,alive,male,33
385,rabbit,alive,female,32
385,rabbit,alive,male,33
386,rabbit,alive,female,33
386,rabbit,alive,male,33
387,rabbit,alive,female,33
387,rabbit,alive,male,33
388,rabbit,alive,female,33
388,rabbit,alive,male,33
389,rabbit,alive,female,33
389,rabbit,alive,male,33
390,rabbit,alive,female,33
390,rabbit,alive,male,34
391,rabbit,alive,female,34
391,rabbit,alive,male,34
392,rabbit,alive,female,34
392,rabbit,alive,male,35
393,rabbit,alive,female,34
393,rabbit,alive,male,35
394,rabbit,alive,female,34
394,rabbit,alive,male,36
395,rabbit,alive,female,34
395,rabbit,alive,male,38
396,rabbit,alive,female,35
396,rabbit,alive,male,38
397,rabbit,alive,female,35
397,rabbit,alive,male,38
398,rabbit,alive,female,35
398,rabbit,alive,male,38
399,rabbit,alive,female,35
399,rabbit,alive,male,38
400,rabbit,alive,female,36
400,rabbit,alive,male,38
401,rabbit,alive,female,36
401,rabbit,alive,male,39
402,rabbit,alive,female,36
402,rabbit,alive,male,39
403,rabbit,alive,female,36
403,rabbit,alive,male,40
404,rabbit,alive,female,36
404,rabbit,alive,male,40
405,rabbit,alive,female,37
405,rabbit,alive,male,40
406,rabbit,alive,female,37
406,rabbit,alive,male,40
407,rabbit,alive,female,38
407,rabbit,alive,male,41
408,rabbit,alive,female,38
408,rabbit,alive,male,42
409,rabbit,alive,female,38
409,rabbit,alive,male,42
410,rabbit,alive,female,39
410,rabbit,alive,male,42
411,rabbit,alive,female,40
411,rabbit,alive,male,43
412,rabbit,alive,female,40
412,rabbit,alive,male,43
413,rabbit,alive,female,40
413,rabbit,alive,male,44
414,rabbit,alive,female,41
414,rabbit,alive,male,44
415,rabbit,alive,female,41
415,rabbit,alive,male,44
416,rabbit,alive,female,43
416,rabbit,alive,male,45
417,rabbit,alive,female,44
417,rabbit,alive,male,45
418,rabbit,alive,female,44
418,rabbit,alive,male,45
419,rabbit,alive,female,46
419,rabbit,alive,male,48
420,rabbit,alive,female,46
420,rabbit,alive,male,49
421,rabbit,alive,female,46
421,rabbit,alive,male,49
422,rabbit,alive,female,47
422,rabbit,alive,male,49
423,rabbit,alive,female,47
423,rabbit,alive,male,49
424,rabbit,alive,female,47
424,rabbit,alive,male,49
425,rabbit,alive,female,47
425,rabbit,alive,male,49
426,rabbit,alive,female,48
426,rabbit,alive,male,49
427,rabbit,alive,female,50
427,rabbit,alive,male,49
428,rabbit,alive,female,51
428,rabbit,alive,male,51
429,rabbit,alive,female,51
429,rabbit,alive,male,51
430,rabbit,alive,female,51
430,rabbit,alive,male,51
431,rabbit,alive,female,51
431,rabbit,alive,male,51
432,rabbit,alive,female,52
432,rabbit,alive,male,53
433,rabbit,alive,female,54
433,rabbit,alive,male,53
434,rabbit,alive,female,55
434,rabbit,alive,male,53
435,rabbit,alive,female,55
435,rabbit,alive,male,53
